serverid,timestamp,cpu_usage,memory_usage,disk_usage,network_latency
srv-004,2025-08-10 00:26:00,44.15779731734616,74.69985343360628,64.12878615049344,39.52317275710245
srv-004,2025-08-10 00:31:00,48.52306535814176,66.55670433202032,71.02517130617431,27.848620394074842
srv-004,2025-08-10 00:36:00,65.93174019253031,68.79650815840132,71.76252593436277,43.61506769375851
srv-004,2025-08-10 00:41:00,35.98446138472295,62.991592936375284,57.918276044264495,38.42093749073601
srv-004,2025-08-10 00:46:00,46.076093689412644,61.59087111493806,66.07432695383581,48.83470321278287
srv-004,2025-08-10 00:51:00,45.829718119898345,61.06988891123332,64.9726860525285,41.93600376645501
srv-004,2025-08-10 00:56:00,51.76956496981713,60.88820830601043,60.309919639361524,46.8079917984385
srv-004,2025-08-10 01:01:00,46.59938465805229,70.75108090195974,58.4203032357911,39.97569885698108
srv-004,2025-08-10 01:06:00,38.418610993715504,66.99787932607633,66.4268930041978,46.54303264155009
srv-004,2025-08-10 01:11:00,46.94378623768248,52.05186873447457,60.47824548498949,44.38872412730416
srv-004,2025-08-10 01:16:00,53.80207305457439,63.357466654556504,68.28410481918453,53.51550469977576
srv-004,2025-08-10 01:21:00,49.11660100487647,65.67033035792767,62.833662113121704,49.110426967482425
srv-004,2025-08-10 01:26:00,54.77839418560274,66.65426950374402,66.75135424090266,50.732784122791294
srv-004,2025-08-10 01:31:00,49.78334616050815,69.91406816469244,65.29172497887977,43.97259484063598
srv-004,2025-08-10 01:36:00,53.38817342572106,66.21456971251472,63.638084892196645,48.71542695945662
srv-004,2025-08-10 01:41:00,47.770620815264934,61.01071414626912,58.053790597969595,39.355852465636396
srv-004,2025-08-10 01:46:00,45.07795842480027,69.90193155694658,60.35855860605791,59.35475440111642
srv-004,2025-08-10 01:51:00,54.158821304279016,60.027220815120195,60.04512546365257,47.310033333561385
srv-004,2025-08-10 01:56:00,43.33718550461749,60.99024968331655,66.15368291838438,44.80626094113755
srv-004,2025-08-10 02:01:00,44.303347626345634,70.53181763806455,63.63368351835693,49.38716832187284
srv-004,2025-08-10 02:06:00,43.32822872540807,48.58496839438625,54.954937614179066,51.23485906601627
srv-004,2025-08-10 02:11:00,49.263158165109786,62.46170338587989,64.41386626790094,48.972590271660536
srv-004,2025-08-10 02:16:00,41.381988841083405,66.57129953351799,64.31825075219803,36.21322662855967
srv-004,2025-08-10 02:21:00,43.26709600093934,72.1425700751455,66.07154272639808,40.78666061463724
srv-004,2025-08-10 02:26:00,43.46619610550457,62.5759753205101,58.9431810056578,56.02746299911566
srv-004,2025-08-10 02:31:00,44.36357045424134,68.47055227080848,58.1700739624115,35.67159005026807
srv-004,2025-08-10 02:36:00,57.4475894510686,54.234951919304734,56.09912782700855,57.275196793477924
srv-004,2025-08-10 02:41:00,59.88202506907356,70.45362601769834,63.30197904098621,53.2200670103537
srv-004,2025-08-10 02:46:00,49.32000972435009,59.69156317487588,64.92166918207522,43.260203261199266
srv-004,2025-08-10 02:51:00,54.48022237800359,67.89658772758091,61.68713958534449,44.34870260474633
srv-004,2025-08-10 02:56:00,48.42466039947378,64.35445985504867,67.05052750405441,36.39999582763852
srv-004,2025-08-10 03:01:00,34.33332468773279,55.18814649172844,66.96180438537385,33.557087419901976
srv-004,2025-08-10 03:06:00,52.72059799931078,63.1564780310149,68.68792928184531,38.32711017441072
srv-004,2025-08-10 03:11:00,48.84668277673173,60.3621758764443,66.16261424025737,54.581838976646964
srv-004,2025-08-10 03:16:00,46.163150516549905,52.85458269200639,67.34591111232561,40.42950148092864
srv-004,2025-08-10 03:21:00,55.27927603971029,65.71879855740474,64.42507497789288,46.239018408062115
srv-004,2025-08-10 03:26:00,57.65845152086295,68.76284344133526,54.25245355714731,43.585438493979645
srv-004,2025-08-10 03:31:00,44.34189744955128,60.832323897742434,65.08351984190132,37.6769089240349
srv-004,2025-08-10 03:36:00,51.726873171759344,66.45713334156929,64.82011329963437,32.15601159495748
srv-004,2025-08-10 03:41:00,52.785873557762756,68.63135725475676,66.21950522573731,45.53385760231279
srv-004,2025-08-10 03:46:00,42.48288083901504,55.57888252278726,62.4215046209967,35.35000357585948
srv-004,2025-08-10 03:51:00,61.90521834347085,68.86039018023492,59.32207263461901,47.91819975007238
srv-004,2025-08-10 03:56:00,56.78242123727954,62.62233595617573,61.43049144471094,39.04908617187104
srv-004,2025-08-10 04:01:00,50.04358075679637,69.58231762978569,67.23478797624945,35.06307520508192
srv-004,2025-08-10 04:06:00,47.568439926425015,59.40065908858532,63.93286783223273,27.468790291625353
srv-004,2025-08-10 04:11:00,57.57770361748486,66.24860459926718,60.40127141159557,47.23816664569956
srv-004,2025-08-10 04:16:00,57.17272856950654,70.76520707429583,63.05998885774055,33.2119195247119
srv-004,2025-08-10 04:21:00,62.240188174732566,62.811572472546516,69.4144652811156,53.942189847550615
srv-004,2025-08-10 04:26:00,45.91556477454754,57.70716050309014,60.7045069284368,20.616450936587327
srv-004,2025-08-10 04:31:00,45.75037180531233,57.68818964317695,70.25973624900003,42.64348674803338
srv-004,2025-08-10 04:36:00,54.302131632240325,66.06006108618823,58.58184067516619,46.98288511088903
srv-004,2025-08-10 04:41:00,45.80907347152235,59.38676506466338,63.7188247088549,41.756459882719035
srv-004,2025-08-10 04:46:00,48.56276041341116,60.47154671241024,66.0431847013405,36.139219350318875
srv-004,2025-08-10 04:51:00,53.41668754230045,66.00910754084711,67.40081844224028,47.92971698042661
srv-004,2025-08-10 04:56:00,60.95847028262204,62.78491380392113,64.47819108239489,45.73015752108914
srv-004,2025-08-10 05:01:00,45.30203277035218,65.16798534636189,68.86552230530441,28.30238719873536
srv-004,2025-08-10 05:06:00,46.969155827875056,70.0440134455259,66.75970464287407,39.43538219506458
srv-004,2025-08-10 05:11:00,49.64594979617328,78.39720979278229,67.11952923250016,51.3150072165919
srv-004,2025-08-10 05:16:00,56.32483143519672,68.8548244626831,68.20704432252764,38.73496602317459
srv-004,2025-08-10 05:21:00,69.77755860887055,67.14021795935622,64.27269762153738,40.62967532638897
srv-004,2025-08-10 05:26:00,43.65710647066302,61.557357410682286,64.1817250246317,38.88724382419787
srv-004,2025-08-10 05:31:00,52.68053783583927,59.23568107796919,66.64648799916094,46.53839399320945
srv-004,2025-08-10 05:36:00,60.06436706369378,55.288505206231136,61.14035712298471,41.82279166687312
srv-004,2025-08-10 05:41:00,51.88344305337682,64.92467487386509,62.5442331370412,33.53523968365624
srv-004,2025-08-10 05:46:00,56.980248925904306,60.65643182516744,66.91375621637215,65.02391417192709
srv-004,2025-08-10 05:51:00,53.85603777138496,59.350713158597856,71.58180073279635,41.271242550108504
srv-004,2025-08-10 05:56:00,60.57633840263027,67.10021175412595,55.29174464647695,55.90760674092584
srv-004,2025-08-10 06:01:00,55.609381295091424,63.992135605577275,61.42339869175698,46.8262888765178
srv-004,2025-08-10 06:06:00,51.775449173991966,66.15906936686046,58.062124588215674,47.62744385590641
srv-004,2025-08-10 06:11:00,44.35313837524587,60.97829820285012,50.856975595723824,33.73352719264436
srv-004,2025-08-10 06:16:00,52.94106621563959,55.41429492492776,63.8664104378103,36.67329596058216
srv-004,2025-08-10 06:21:00,49.365918574042574,51.22625210191558,67.99647128644654,58.313898271285
srv-004,2025-08-10 06:26:00,52.946611885024105,71.43719891211113,61.84319834673558,51.17841476082399
srv-004,2025-08-10 06:31:00,53.03633206680102,65.27112803589914,53.76783136972476,46.90221961466995
srv-004,2025-08-10 06:36:00,48.82682596687972,62.72801560872319,65.9292137345281,42.76930684370264
srv-004,2025-08-10 06:41:00,49.508940454329384,64.24282995438946,55.54243823078231,39.932823293906935
srv-004,2025-08-10 06:46:00,41.088153228005964,58.346841487571965,65.16230926360362,49.773052394306774
srv-004,2025-08-10 06:51:00,59.051453130271604,54.591609182075835,60.72460960524286,34.39786371192244
srv-004,2025-08-10 06:56:00,49.51513323716012,57.49825671838498,64.05264624546234,46.78314274766989
srv-004,2025-08-10 07:01:00,54.15564905263512,53.84943415911145,55.19960141207342,35.40806720978791
srv-004,2025-08-10 07:06:00,58.74076464147991,58.459767450956406,64.72334977333726,52.99617497038349
srv-004,2025-08-10 07:11:00,51.27731620796258,63.66723899670369,68.43069848059262,41.73996674484971
srv-004,2025-08-10 07:16:00,48.89503059169124,63.72037527220427,59.721549697840935,32.450186024237695
srv-004,2025-08-10 07:21:00,57.73933945598381,61.757741603036834,64.44957593660011,57.502998288822994
srv-004,2025-08-10 07:26:00,62.1805893256098,66.43080561337254,69.03341340483225,39.65652115611383
srv-004,2025-08-10 07:31:00,62.543711344492316,71.8419894943424,67.84358732599887,48.93636487078102
srv-004,2025-08-10 07:36:00,52.95102111768645,62.70390686373486,62.21381135401998,39.38708461496362
srv-004,2025-08-10 07:41:00,59.61874488637997,68.18321957898307,64.94514107631382,52.93410016638558
srv-004,2025-08-10 07:46:00,51.96608919020924,71.15014505891403,64.654565733639,45.42193558881013
srv-004,2025-08-10 07:51:00,64.39275607088283,64.73414024328551,69.3575223674544,39.01514548783541
srv-004,2025-08-10 07:56:00,56.20260489612219,67.00415120774528,68.4676454790006,45.98797754854889
srv-004,2025-08-10 08:01:00,52.509825916434636,64.18283959316835,61.86869869177507,38.020798002584044
srv-004,2025-08-10 08:06:00,55.67214442305941,58.47079416214781,64.50816785257878,58.31245041657972
srv-004,2025-08-10 08:11:00,56.889685230949425,59.82057001299387,64.78133350152679,21.99949648286098
srv-004,2025-08-10 08:16:00,55.397506441006435,71.56000197841381,57.764648735741524,42.10062009609141
srv-004,2025-08-10 08:21:00,47.11270074490483,60.93358723590147,60.37077076162797,57.27864915863165
srv-004,2025-08-10 08:26:00,55.86985536135429,57.249096230633185,64.76544001739938,43.86193896819449
srv-004,2025-08-10 08:31:00,51.970606679884845,62.79159773739526,67.70517948742895,43.74886715527885
srv-004,2025-08-10 08:36:00,50.47419168288721,73.90367807344417,62.04740045837996,31.914391872160056
srv-004,2025-08-10 08:41:00,54.126564132165385,56.22266756154586,61.63410110339361,36.368042006198905
srv-004,2025-08-10 08:46:00,48.41063149819006,58.23574956523164,60.73801375094454,41.7561417386757
srv-004,2025-08-10 08:51:00,59.822413276061525,62.451986296134905,64.10404887552083,39.28005156397154
srv-004,2025-08-10 08:56:00,59.55466297632985,64.0234970408612,75.54408328027253,41.66578510894005
srv-004,2025-08-10 09:01:00,47.04238663187399,58.50386805134399,67.20885283733001,32.46232616838244
srv-004,2025-08-10 09:06:00,53.17366508839545,66.89627046058632,59.351006265480294,51.199185132437215
srv-004,2025-08-10 09:11:00,49.260760451382886,62.91925697342613,59.30994509234759,50.88429285371699
srv-004,2025-08-10 09:16:00,47.18019509468568,63.39202310963006,65.75794979326378,43.5299278517636
srv-004,2025-08-10 09:21:00,42.81941820730685,65.4776189384438,69.89714273179551,46.1804095093204
srv-004,2025-08-10 09:26:00,56.724878323993046,63.048278371010795,60.06234890919865,45.77544524263379
srv-004,2025-08-10 09:31:00,55.071299176877375,65.98516308859627,60.19760168033649,49.54132597886146
srv-004,2025-08-10 09:36:00,51.902900119365505,67.0099935603585,70.12973701361179,49.437118460397215
srv-004,2025-08-10 09:41:00,44.21500194286402,66.45883016777427,68.99531846998205,38.88006550385087
srv-004,2025-08-10 09:46:00,49.65174442399037,63.4939169755129,68.75298802247865,34.73660506910024
srv-004,2025-08-10 09:51:00,50.32573853763745,59.069093026637546,63.97745808065151,43.13090996332358
srv-004,2025-08-10 09:56:00,47.155427204565186,73.36530833206898,64.55680153241107,45.510827759576216
srv-004,2025-08-10 10:01:00,45.22844945081478,68.63529443490921,60.70895388743916,36.07434531220354
srv-004,2025-08-10 10:06:00,51.93442631213704,61.80107938145651,55.60137450348253,31.275191754658223
srv-004,2025-08-10 10:11:00,54.296433463674276,64.6703774311089,64.28681588000359,50.693078882069585
srv-004,2025-08-10 10:16:00,50.822386080385144,60.5235915472617,58.673931416798595,46.674848683029644
srv-004,2025-08-10 10:21:00,44.96183049112276,64.66584576258387,65.77899866997122,52.630630539951824
srv-004,2025-08-10 10:26:00,40.38626646247587,55.24391399202048,66.27982971780675,51.589945427078455
srv-004,2025-08-10 10:31:00,50.31093656662382,62.40107740559752,66.92996331220088,45.467628618767186
srv-004,2025-08-10 10:36:00,44.38623003675067,61.719409458510235,64.47496584939898,39.00582237614452
srv-004,2025-08-10 10:41:00,47.828359598174345,62.15575653394964,62.73011792659865,43.90989517626008
srv-004,2025-08-10 10:46:00,44.20486262732783,58.82812978123003,66.45786024576809,31.23008315907007
srv-004,2025-08-10 10:51:00,50.252031957010125,61.97929116930581,67.2355418735177,43.718613248567536
srv-004,2025-08-10 10:56:00,45.52893236751591,51.077066506752224,66.66720774507077,41.13733363637426
srv-004,2025-08-10 11:01:00,51.73471651871727,67.75965833185532,63.83060885461848,48.2336980623025
srv-004,2025-08-10 11:06:00,41.059568425773044,68.68576282640521,59.53665764933848,52.49139357008407
srv-004,2025-08-10 11:11:00,43.69572490487814,68.84680482869197,55.499219344156394,50.42228152166329
srv-004,2025-08-10 11:16:00,42.877304956101156,58.23745713003136,61.298406036644295,42.6044553240315
srv-004,2025-08-10 11:21:00,50.93124246504477,60.40482665893181,61.484492600949004,35.474267387286226
srv-004,2025-08-10 11:26:00,49.22187648797604,61.28109404688938,54.93620408494006,35.43238777501082
srv-004,2025-08-10 11:31:00,54.18618045018098,66.4550485124407,67.86876570935047,45.65415876657772
srv-004,2025-08-10 11:36:00,43.95950007712977,59.3513917242207,64.84051100685215,36.64506676457894
srv-004,2025-08-10 11:41:00,46.82084076934074,60.034378511705924,65.27042949968107,41.62689107464677
srv-004,2025-08-10 11:46:00,38.41002000676428,63.30719212796909,60.67932547082746,38.09854753576911
srv-004,2025-08-10 11:51:00,33.782259973706196,60.921110799083415,63.56612336157587,37.63125171113656
srv-004,2025-08-10 11:56:00,45.25807033127516,59.63066110654559,71.45415915615477,51.04482527353538
srv-004,2025-08-10 12:01:00,36.909391693495905,60.65029845182251,59.532530466106365,34.59823957612937
srv-004,2025-08-10 12:06:00,41.19199267042796,59.09857389291089,64.79342077507037,44.71241257900294
srv-004,2025-08-10 12:11:00,38.187941899493744,62.7282713325547,63.23001162625504,35.27572216167919
srv-004,2025-08-10 12:16:00,46.43492823862957,53.73625743776712,63.34508548636276,38.578662082328
srv-004,2025-08-10 12:21:00,53.36260025185982,60.61274105271644,66.41924258547014,43.19635954860647
srv-004,2025-08-10 12:26:00,52.50650895241608,67.36593993212715,63.54972024664752,45.11671982423495
srv-004,2025-08-10 12:31:00,44.75358406836949,56.48870291763204,66.6368650082965,34.91256086474559
srv-004,2025-08-10 12:36:00,49.61306202010649,60.50384123113389,66.27522612541792,35.86821894800567
srv-004,2025-08-10 12:41:00,41.31459167030481,63.270324965187015,64.35382016722134,47.00899105123162
srv-004,2025-08-10 12:46:00,38.107809042520486,63.849226157090015,65.21689414651611,48.51535294457733
srv-004,2025-08-10 12:51:00,34.1585455594024,56.77277880133638,65.08170764809539,44.70792815300127
srv-004,2025-08-10 12:56:00,36.89531022308448,64.72900747421073,56.34947406334188,33.88198568637969
srv-005,2025-08-09 13:01:00,51.69572133815833,71.56067925073528,64.71838446744049,32.74398004604349
srv-005,2025-08-09 13:06:00,45.75489722394005,56.01640330420055,61.83555353812444,46.52911601050207
srv-005,2025-08-09 13:11:00,40.247906544577354,68.31189560413092,66.58108143660279,49.605251535112494
srv-005,2025-08-09 13:16:00,43.963925819955726,55.09011502399473,69.22936307845633,41.83170897886734
srv-005,2025-08-09 13:21:00,33.37618733946439,59.367992984369636,62.797128413825085,34.07007746955451
srv-005,2025-08-09 13:26:00,35.20215482508081,60.44229882361881,68.03864416421209,34.508261287921165
srv-005,2025-08-09 13:31:00,49.038373433250825,64.49794938499473,55.53513975169409,40.93060385009023
srv-005,2025-08-09 13:36:00,34.28209433693553,58.51047640960173,56.267270379326575,44.29500902220431
srv-005,2025-08-09 13:41:00,35.286168529157,64.23483275472482,58.44823460669028,44.7456159395965
srv-005,2025-08-09 13:46:00,44.13824843573484,64.12428904163006,69.12646609236707,32.60804269456602
srv-005,2025-08-09 13:51:00,54.81506314899342,64.58688988299728,62.18361546521354,33.661038442585465
srv-005,2025-08-09 13:56:00,50.342116152247634,60.06686512221468,66.53243156111449,32.95540335088971
srv-005,2025-08-09 14:01:00,42.00265394425129,56.24555139665276,64.29894131674503,44.52175677733015
srv-005,2025-08-09 14:06:00,39.854381064269504,66.79487440495016,64.37679734712188,53.9213015840949
srv-005,2025-08-09 14:11:00,34.61638517757598,63.998860460244295,60.763559613180405,35.321568237138976
srv-005,2025-08-09 14:16:00,35.904886324732026,66.56623114900214,60.23275279803529,42.01569320160336
srv-005,2025-08-09 14:21:00,39.75150762284687,62.16827700575474,54.776625181299806,36.864545049312596
srv-005,2025-08-09 14:26:00,42.23095020737739,61.09191612784783,65.08783665288588,35.63061868733483
srv-005,2025-08-09 14:31:00,38.03275918167671,57.11604161474629,54.298271786972414,41.4653603940167
srv-005,2025-08-09 14:36:00,47.33175181021836,58.05699833704682,59.850584488852625,43.965075385341414
srv-005,2025-08-09 14:41:00,44.60612507195306,51.60400664902209,66.17308049603112,38.95478050303699
srv-005,2025-08-09 14:46:00,40.04164211828965,60.32747537176198,69.1997606896606,32.778570468208756
srv-005,2025-08-09 14:51:00,37.813295312166446,59.22473833628631,62.84886796282959,47.16711448642747
srv-005,2025-08-09 14:56:00,36.207313208908914,57.24587969260244,63.52225151628267,29.331114744909883
srv-005,2025-08-09 15:01:00,37.55192007162146,60.40233879894827,67.94187766244006,39.76903371368678
srv-005,2025-08-09 15:06:00,59.92302528568072,60.93227420886052,64.15673823024883,39.75548614778532
srv-005,2025-08-09 15:11:00,34.03263702434934,59.75833754499475,63.595759399856426,37.78032149334855
srv-005,2025-08-09 15:16:00,41.2976040659186,61.71279236241951,62.40067395431509,33.31755089329448
srv-005,2025-08-09 15:21:00,33.932026467153975,55.361941709373454,61.698601594554766,42.23363566222948
srv-005,2025-08-09 15:26:00,34.069502504185365,53.01710547301752,59.35769790091772,30.191905554541904
srv-005,2025-08-09 15:31:00,41.377002953656635,67.46425290337004,63.667618814435244,56.584566092555576
srv-005,2025-08-09 15:36:00,32.511832974671925,52.49602141115605,62.317030553496515,45.30413034284813
srv-005,2025-08-09 15:41:00,45.314225577128965,62.471038784644435,57.712005210952505,44.516258014024565
srv-005,2025-08-09 15:46:00,38.8047016716554,57.33140891305619,63.76590392679564,38.728262076860865
srv-005,2025-08-09 15:51:00,35.75850411035029,67.24095336335981,64.98006352624152,33.49945787455209
srv-005,2025-08-09 15:56:00,31.633234832983117,52.36951660186678,71.08347648863752,35.7688096360675
srv-005,2025-08-09 16:01:00,44.92044075901907,62.175971978278454,62.39045474981223,42.97427249418486
srv-005,2025-08-09 16:06:00,42.609212686691514,63.494211898727706,66.33647519413483,37.732793891329585
srv-005,2025-08-09 16:11:00,46.900159274665896,70.45838272574066,69.93151853181755,48.76728110981997
srv-005,2025-08-09 16:16:00,33.8708193796644,63.1594425616188,59.49927073854692,50.71264061780282
srv-005,2025-08-09 16:21:00,38.80445375703298,69.08582482162132,65.0601103118732,51.53051968193731
srv-005,2025-08-09 16:26:00,32.61045613645997,53.38219978467272,62.76056826028277,36.272302329071394
srv-005,2025-08-09 16:31:00,37.887841874762685,51.88047384950819,63.66709363507155,43.363215757375286
srv-005,2025-08-09 16:36:00,32.61388544842643,55.66972007317862,60.64267284182793,33.11103727274382
srv-005,2025-08-09 16:41:00,40.11508993250142,62.49422856116244,67.13359340849192,33.11551716457502
srv-005,2025-08-09 16:46:00,45.702184580175526,61.68165977621562,65.21085654582964,36.151113365973195
srv-005,2025-08-09 16:51:00,49.68463420939942,68.96011232835751,63.46939187148954,47.48191037155607
srv-005,2025-08-09 16:56:00,38.07669244709915,54.44748362212712,65.79767617626507,40.19792896766247
srv-005,2025-08-09 17:01:00,33.886320770735814,61.101705201638936,66.77144394013379,38.089379242097685
srv-005,2025-08-09 17:06:00,45.911757194530836,66.77487239315825,69.58169655763572,38.44340326905446
srv-005,2025-08-09 17:11:00,39.18426092298282,59.86046656011361,56.833426270406335,40.01546788489074
srv-005,2025-08-09 17:16:00,37.398274378625146,57.84300463707221,68.49647059904768,41.171141218639725
srv-005,2025-08-09 17:21:00,28.825544147540903,63.76601538177766,62.46444423698626,50.73537553100091
srv-005,2025-08-09 17:26:00,47.50628694010889,66.58905612910418,61.96160092917371,32.55961102470361
srv-005,2025-08-09 17:31:00,42.3685550403475,61.12145568367698,60.351538419544625,44.80246342735882
srv-005,2025-08-09 17:36:00,36.69313071914494,56.042629726704995,59.993763117826774,34.644528826615115
srv-005,2025-08-09 17:41:00,36.179322126003086,58.64695904944267,66.9054930745179,39.67768031818652
srv-005,2025-08-09 17:46:00,44.87045238832499,59.56161115559965,57.330825046459005,41.12532774623382
srv-005,2025-08-09 17:51:00,40.77040239772192,58.19044907268651,63.13385659145949,25.76034125602569
srv-005,2025-08-09 17:56:00,37.34876323241377,56.60425713796556,65.70074059619782,34.68996015304299
srv-005,2025-08-09 18:01:00,35.71153250483978,65.09966961822012,55.88738836340471,49.557815205760974
srv-005,2025-08-09 18:06:00,31.00164491986426,59.57023209195186,62.62971402879454,37.51303687484625
srv-005,2025-08-09 18:11:00,28.17367590201123,59.58920115212425,58.153535988388015,29.90555316610929
srv-005,2025-08-09 18:16:00,37.280535499712904,62.204126419425215,53.762378340837685,39.91428963847816
srv-005,2025-08-09 18:21:00,37.64604818929219,62.90362078373658,63.786548561363155,54.56829386831077
srv-005,2025-08-09 18:26:00,36.64550595839295,62.15832125919294,63.296495646387804,36.828817613543784
srv-005,2025-08-09 18:31:00,39.19812306208782,63.24773673127488,57.74396939694047,43.6259532602225
srv-005,2025-08-09 18:36:00,46.9839834049734,60.9013030146477,69.7272053047741,40.831949911378416
srv-005,2025-08-09 18:41:00,32.455514063530586,65.90550142039001,58.727853334390915,43.634861732958186
srv-005,2025-08-09 18:46:00,34.69254047564415,51.562598981119805,64.64403951055556,46.73483574700482
srv-005,2025-08-09 18:51:00,35.09784471975356,53.33431755864534,70.55970683343755,30.96640211881436
srv-005,2025-08-09 18:56:00,31.326774578850223,57.940999239388994,67.30982797303497,32.29865170291202
srv-005,2025-08-09 19:01:00,40.97202656159549,52.11724838717905,61.867059833866826,34.595632086726596
srv-005,2025-08-09 19:06:00,34.36194409401491,63.58770527565303,63.653267390818456,30.372921116825175
srv-005,2025-08-09 19:11:00,35.628410244798815,59.705093199388614,64.47910925929037,40.623170756236384
srv-005,2025-08-09 19:16:00,38.44706291509762,60.09196585503551,62.15839978922615,35.71175963046962
srv-005,2025-08-09 19:21:00,42.214860762895555,63.563465199793754,64.52102681852513,48.71218067243247
srv-005,2025-08-09 19:26:00,50.03458854090546,69.74423769441722,62.21218304353419,42.47521462194505
srv-005,2025-08-09 19:31:00,33.26328135118733,53.12424333059617,60.87547043633953,33.997644149431984
srv-005,2025-08-09 19:36:00,34.89072027433611,61.58611614110595,61.30922710948143,20.109470316099856
srv-005,2025-08-09 19:41:00,54.09730894845202,69.232700565465,55.44019981712208,41.32148384910842
srv-005,2025-08-09 19:46:00,40.89081452040668,63.634239890881624,65.91908364232044,41.180783186227075
srv-005,2025-08-09 19:51:00,25.799339749552523,49.66089438635632,61.64892540302842,43.363430532832666
srv-005,2025-08-09 19:56:00,45.18065322918795,58.59189583375561,59.3512418224271,49.74691346032127
srv-005,2025-08-09 20:01:00,34.14633265673215,66.91666308190648,63.886418488691575,28.06520968224582
srv-005,2025-08-09 20:06:00,36.76806447301192,56.249820257537074,60.91122070082132,29.884642597939035
srv-005,2025-08-09 20:11:00,38.46861595968422,53.90486906439118,63.528788574284434,28.91323109974559
srv-005,2025-08-09 20:16:00,43.998705078867395,72.86208399905753,63.36328404095641,44.9485670352753
srv-005,2025-08-09 20:21:00,47.295455542448494,67.59690023292059,59.30001866554306,43.96342061137255
srv-005,2025-08-09 20:26:00,33.901673590874054,56.01379533679022,59.58751049490303,24.254756791085523
srv-005,2025-08-09 20:31:00,39.74231410213438,63.39719329756554,64.47734415731266,22.94989669729487
srv-005,2025-08-09 20:36:00,41.08452457319741,63.06017940225706,60.16782734261629,38.754963270223165
srv-005,2025-08-09 20:41:00,45.19658423512165,73.46522430641262,64.20450362363282,37.977865281412136
srv-005,2025-08-09 20:46:00,37.72116748535106,74.83924266616899,61.18735387733368,45.3839284636727
srv-005,2025-08-09 20:51:00,32.59545717245819,64.4692069254998,62.7680974820004,38.97294763605134
srv-005,2025-08-09 20:56:00,30.993170034543688,59.2614528801661,66.96741619247874,21.539400392417324
srv-005,2025-08-09 21:01:00,35.159192898949904,63.70095731909113,56.561608021839405,36.54024492581613
srv-005,2025-08-09 21:06:00,36.57667668251694,63.88626320131038,59.63197346094879,52.71913367723796
srv-005,2025-08-09 21:11:00,31.469963682457283,59.198323774177965,64.53890156781775,38.65891357818595
srv-005,2025-08-09 21:16:00,37.61735075891799,59.13588203364426,59.69154784581978,50.61263124674621
srv-005,2025-08-09 21:21:00,44.70220839397085,69.38295990564787,72.85742152469123,47.03471144071735
srv-005,2025-08-09 21:26:00,36.55119292252218,62.8312879347745,64.96807164113359,35.351972639136356
srv-005,2025-08-09 21:31:00,33.10143924435357,67.17329497379052,59.13001105841454,48.01774526704102
srv-005,2025-08-09 21:36:00,45.20997806736585,67.62549301273302,64.7837742840287,30.16114997397037
srv-005,2025-08-09 21:41:00,36.017257341477865,48.17880488643911,58.33718219474596,31.387718573234427
srv-005,2025-08-09 21:46:00,31.29242215631927,63.98684664142779,66.27837407870634,36.00702130060849
srv-005,2025-08-09 21:51:00,46.42164950374277,64.03952986730444,62.06987222244933,23.853879775148428
srv-005,2025-08-09 21:56:00,45.58794584003239,64.48763743131829,63.27007287761761,38.56175286965359
srv-005,2025-08-09 22:01:00,37.74997394785679,65.70104265173435,66.39827611443262,31.932702374423865
srv-005,2025-08-09 22:06:00,35.425732733015565,52.12978323313703,57.1379759903888,38.12497208860125
srv-005,2025-08-09 22:11:00,31.467832043203373,61.38659712008616,67.23651929330784,46.92410548198812
srv-005,2025-08-09 22:16:00,34.807164487940184,57.796573188275865,63.835548453623616,38.400754095660574
srv-005,2025-08-09 22:21:00,41.548672768709814,70.56506166834372,65.36657728502718,26.317700204798193
srv-005,2025-08-09 22:26:00,27.940363673144663,62.94870256654254,57.53900360082689,44.8470226994178
srv-005,2025-08-09 22:31:00,39.60390415475519,68.10103818751907,63.974438049978026,43.61631145472391
srv-005,2025-08-09 22:36:00,43.6130006333285,59.063659984098244,62.52920798102732,41.30365982995347
srv-005,2025-08-09 22:41:00,38.21719428935189,64.1608262999139,65.6236168912938,47.61174786098767
srv-005,2025-08-09 22:46:00,46.375781190782824,65.43917272310705,63.8800995849542,43.98495740956048
srv-005,2025-08-09 22:51:00,45.17558345747867,54.710878001533665,69.46505402092004,35.10809495983726
srv-005,2025-08-09 22:56:00,53.85049287190591,63.73865837247074,67.75074090303244,45.40442726219218
srv-005,2025-08-09 23:01:00,36.23772843820703,64.08699076436848,65.9103687497856,53.803674256688794
srv-005,2025-08-09 23:06:00,41.681421650100084,64.090444810999,64.73780597520037,43.259161051536616
srv-005,2025-08-09 23:11:00,41.707038824912885,61.89147111063659,64.74389684290206,35.91143032991603
srv-005,2025-08-09 23:16:00,38.766546963865615,62.54823795510481,56.14128588316847,38.7602979260683
srv-005,2025-08-09 23:21:00,43.40156819917419,62.59545078995143,62.607356014767966,40.807603633832635
srv-005,2025-08-09 23:26:00,45.07053069840531,61.46096376299408,65.21741154114233,34.395127972180155
srv-005,2025-08-09 23:31:00,42.92859216811262,61.36090427443737,56.096633929151125,48.02115900152032
srv-005,2025-08-09 23:36:00,38.25566573420384,61.52573068515347,63.83206099464567,30.72020120597479
